wa-I	wa-C	sa	ca	Nruns	Nlvls	ph	pm	rs	rn	isdom	F	L	C
27.6	47.6	1.3	0.007	12	9	153.4	148.0	308.0	4.1	False	TL	T1L9	t:1:3-l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1
28.2	47.2	1.3	0.007	11	9	150.4	145.0	289.0	3.6	False	TL	T1L9	t:1:2-l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1
25.1	45.1	1.29	0.007	16	9	170.3	165.0	389.0	6.6	True	TL	T2L9	t:1:4-t:4:4-l:4.416:1-l:4.416:1-l:4.416:1-l:4.416:1-l:4.416:1-l:4.416:1-l:4.416:1
25.4	45.4	1.29	0.007	15	9	165.3	160.0	368.0	6.1	False	TL	T2L9	t:1:4-t:4:3-l:4.416:1-l:4.416:1-l:4.416:1-l:4.416:1-l:4.416:1-l:4.416:1-l:4.416:1
26.0	45.0	1.29	0.007	14	9	160.3	155.0	347.0	5.6	False	TL	T2L9	t:1:4-t:4:2-l:4.416:1-l:4.416:1-l:4.416:1-l:4.416:1-l:4.416:1-l:4.416:1-l:4.416:1
22.9	42.9	1.29	0.007	19	9	190.2	185.0	457.0	8.6	False	TL	T3L9	t:1:4-t:4:4-t:4:4-l:4.490:1-l:4.490:1-l:4.490:1-l:4.490:1-l:4.490:1-l:4.490:1
23.2	43.2	1.29	0.007	18	9	183.2	178.0	434.0	8.1	True	TL	T3L9	t:1:4-t:4:4-t:4:3-l:4.490:1-l:4.490:1-l:4.490:1-l:4.490:1-l:4.490:1-l:4.490:1
23.8	42.8	1.29	0.007	17	9	176.2	171.0	411.0	7.6	False	TL	T3L9	t:1:4-t:4:4-t:4:2-l:4.490:1-l:4.490:1-l:4.490:1-l:4.490:1-l:4.490:1-l:4.490:1
20.6	40.6	1.28	0.007	22	9	216.0	211.0	531.0	10.6	True	TL	T4L9	t:1:4-t:4:4-t:4:4-t:4:4-l:4.595:1-l:4.595:1-l:4.595:1-l:4.595:1-l:4.595:1
20.9	40.9	1.28	0.007	21	9	207.0	202.0	506.0	10.1	False	TL	T4L9	t:1:4-t:4:4-t:4:4-t:4:3-l:4.595:1-l:4.595:1-l:4.595:1-l:4.595:1-l:4.595:1
21.5	40.5	1.28	0.007	20	9	198.0	193.0	481.0	9.6	False	TL	T4L9	t:1:4-t:4:4-t:4:4-t:4:2-l:4.595:1-l:4.595:1-l:4.595:1-l:4.595:1-l:4.595:1
18.4	38.4	1.27	0.007	25	9	247.8	243.0	611.0	12.6	True	TL	T5L9	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-l:4.757:1-l:4.757:1-l:4.757:1-l:4.757:1
18.7	38.7	1.27	0.007	24	9	236.8	232.0	584.0	12.1	True	TL	T5L9	t:1:4-t:4:4-t:4:4-t:4:4-t:4:3-l:4.757:1-l:4.757:1-l:4.757:1-l:4.757:1
19.3	38.3	1.27	0.007	23	9	225.8	221.0	557.0	11.6	False	TL	T5L9	t:1:4-t:4:4-t:4:4-t:4:4-t:4:2-l:4.757:1-l:4.757:1-l:4.757:1-l:4.757:1
16.1	36.1	1.28	0.007	28	9	285.5	281.0	697.0	14.6	True	TL	T6L9	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-l:5.040:1-l:5.040:1-l:5.040:1
16.4	36.4	1.27	0.007	27	9	272.6	268.0	668.0	14.1	True	TL	T6L9	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:3-l:5.040:1-l:5.040:1-l:5.040:1
17.1	36.1	1.26	0.007	26	9	259.6	255.0	639.0	13.6	False	TL	T6L9	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:2-l:5.040:1-l:5.040:1-l:5.040:1
13.7	33.7	1.34	0.008	31	9	328.8	325.0	789.0	16.6	False	TL	T7L9	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-l:5.657:1-l:5.657:1
14.0	34.0	1.31	0.008	30	9	314.4	310.0	758.0	16.1	False	TL	T7L9	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:3-l:5.657:1-l:5.657:1
14.8	33.8	1.28	0.007	29	9	299.5	295.0	727.0	15.6	False	TL	T7L9	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:2-l:5.657:1-l:5.657:1
11.4	32.4	1.52	0.01	32	9	350.0	343.0	823.0	17.6	True	TLN	T7LN8L9X0	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-l:5.657:2-l:5.657:1
11.8	32.8	1.49	0.01	31	9	335.6	328.0	792.0	17.1	True	TLN	T7LN8L9X0	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:3-l:5.657:2-l:5.657:1
12.5	32.5	1.46	0.009	30	9	320.7	313.0	761.0	16.6	True	TLN	T7LN8L9X0	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:2-l:5.657:2-l:5.657:1
11.4	32.4	1.52	0.01	32	9	350.0	343.0	823.0	17.6	True	TLN	T7LN8L9X1	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-l:5.656:2-l:5.656:1
11.8	32.8	1.49	0.01	31	9	335.6	328.0	792.0	17.1	True	TLN	T7LN8L9X1	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:3-l:5.656:2-l:5.656:1
12.5	32.5	1.46	0.009	30	9	320.7	313.0	761.0	16.6	True	TLN	T7LN8L9X1	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:2-l:5.656:2-l:5.656:1
10.6	30.6	1.67	0.012	34	9	376.1	375.0	887.0	18.6	False	TL	T8L9	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-l:8.000:1
11.1	31.1	1.54	0.011	33	9	362.2	358.0	854.0	18.1	False	TL	T8L9	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:3-l:8.000:1
12.2	31.2	1.42	0.009	32	9	346.1	341.0	821.0	17.6	False	TL	T8L9	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:2-l:8.000:1
26.4	46.4	1.37	0.008	14	10	169.7	163.0	355.0	4.6	False	TL	T1L10	t:1:4-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1
26.7	46.7	1.37	0.008	13	10	166.7	160.0	336.0	4.1	False	TL	T1L10	t:1:3-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1
27.2	46.2	1.37	0.008	12	10	163.7	157.0	317.0	3.6	False	TL	T1L10	t:1:2-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1-l:3.703:1
24.3	44.3	1.37	0.008	17	10	184.7	178.0	418.0	6.6	False	TL	T2L10	t:1:4-t:4:4-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1
24.5	44.5	1.37	0.008	16	10	179.7	173.0	397.0	6.1	False	TL	T2L10	t:1:4-t:4:3-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1
25.0	44.0	1.37	0.008	15	10	174.7	168.0	376.0	5.6	False	TL	T2L10	t:1:4-t:4:2-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1-l:3.668:1
22.1	42.1	1.38	0.008	20	10	205.9	199.0	487.0	8.6	False	TL	T3L10	t:1:4-t:4:4-t:4:4-l:3.623:1-l:3.623:1-l:3.623:1-l:3.623:1-l:3.623:1-l:3.623:1-l:3.623:1
22.4	42.4	1.38	0.008	19	10	198.9	192.0	464.0	8.1	False	TL	T3L10	t:1:4-t:4:4-t:4:3-l:3.623:1-l:3.623:1-l:3.623:1-l:3.623:1-l:3.623:1-l:3.623:1-l:3.623:1
22.8	41.8	1.38	0.008	18	10	191.9	185.0	441.0	7.6	False	TL	T3L10	t:1:4-t:4:4-t:4:2-l:3.623:1-l:3.623:1-l:3.623:1-l:3.623:1-l:3.623:1-l:3.623:1-l:3.623:1
20.0	40.0	1.39	0.009	23	10	233.0	226.0	562.0	10.6	True	TL	T4L10	t:1:4-t:4:4-t:4:4-t:4:4-l:3.564:1-l:3.564:1-l:3.564:1-l:3.564:1-l:3.564:1-l:3.564:1
20.2	40.2	1.39	0.009	22	10	224.0	217.0	537.0	10.1	False	TL	T4L10	t:1:4-t:4:4-t:4:4-t:4:3-l:3.564:1-l:3.564:1-l:3.564:1-l:3.564:1-l:3.564:1-l:3.564:1
20.7	39.7	1.39	0.009	21	10	215.0	208.0	512.0	9.6	False	TL	T4L10	t:1:4-t:4:4-t:4:4-t:4:2-l:3.564:1-l:3.564:1-l:3.564:1-l:3.564:1-l:3.564:1-l:3.564:1
17.8	37.8	1.41	0.009	26	10	266.3	259.0	643.0	12.6	True	TL	T5L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-l:3.482:1-l:3.482:1-l:3.482:1-l:3.482:1-l:3.482:1
18.1	38.1	1.41	0.009	25	10	255.3	248.0	616.0	12.1	True	TL	T5L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:3-l:3.482:1-l:3.482:1-l:3.482:1-l:3.482:1-l:3.482:1
18.5	37.5	1.41	0.009	24	10	244.3	237.0	589.0	11.6	False	TL	T5L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:2-l:3.482:1-l:3.482:1-l:3.482:1-l:3.482:1-l:3.482:1
15.7	35.7	1.45	0.009	29	10	305.7	298.0	730.0	14.6	True	TL	T6L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-l:3.364:1-l:3.364:1-l:3.364:1-l:3.364:1
16.0	36.0	1.45	0.009	28	10	292.8	285.0	701.0	14.1	True	TL	T6L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:3-l:3.364:1-l:3.364:1-l:3.364:1-l:3.364:1
16.4	35.4	1.44	0.009	27	10	279.8	272.0	672.0	13.6	False	TL	T6L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:2-l:3.364:1-l:3.364:1-l:3.364:1-l:3.364:1
13.7	33.7	1.58	0.011	32	10	351.1	343.0	823.0	16.6	True	TL	T7L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-l:3.175:1-l:3.175:1-l:3.175:1
13.9	33.9	1.55	0.011	31	10	336.7	328.0	792.0	16.1	True	TL	T7L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:3-l:3.175:1-l:3.175:1-l:3.175:1
14.3	33.3	1.52	0.01	30	10	321.8	313.0	761.0	15.6	False	TL	T7L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:2-l:3.175:1-l:3.175:1-l:3.175:1
11.8	31.8	2.02	0.017	35	10	401.5	394.0	922.0	18.6	True	TL	T8L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-l:2.828:1-l:2.828:1
12.0	32.0	1.9	0.015	34	10	387.5	377.0	889.0	18.1	True	TL	T8L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:3-l:2.828:1-l:2.828:1
12.4	31.4	1.77	0.014	33	10	371.5	360.0	856.0	17.6	True	TL	T8L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:2-l:2.828:1-l:2.828:1
10.4	30.4	3.67	0.039	38	10	450.1	451.0	1027.0	20.6	True	TL	T9L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-l:2.000:1
10.5	30.5	3.17	0.032	37	10	445.9	432.0	992.0	20.1	True	TL	T9L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:3-l:2.000:1
10.8	29.8	2.67	0.025	36	10	432.1	413.0	957.0	19.6	False	TL	T9L10	t:1:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:4-t:4:2-l:2.000:1
4.1	38.1	1.38	0.008	49154	2	119870.9	147511.0	933943.0	17.8	False	TL	T1RL2	t:1:49152-l:131072.000:1
8.4	40.4	1.12	0.005	16386	2	46137.6	49207.0	311351.0	16.2	False	TL	T1RL2	t:1:16384-l:131072.000:1
293.8	319.8	1.0	0.003	138	3	471.9	472.0	2648.0	9.4	False	TL	T1RL3	t:1:135-l:362.039:1-l:362.039:1
298.1	322.1	1.0	0.003	48	3	202.0	202.0	938.0	7.8	False	TL	T1RL3	t:1:45-l:362.039:1-l:362.039:1
149.0	176.0	1.01	0.004	139	3	483.9	484.0	2676.0	10.4	True	TLN	T1RLN2L3X0	t:1:135-l:362.039:2-l:362.039:1
153.3	178.3	1.01	0.004	49	3	214.1	214.0	966.0	8.8	True	TLN	T1RLN2L3X0	t:1:45-l:362.039:2-l:362.039:1
100.7	128.7	1.01	0.004	140	3	495.9	496.0	2704.0	11.0	True	TLN	T1RLN2L3X0	t:1:135-l:362.039:3-l:362.039:1
105.0	131.0	1.01	0.004	50	3	226.1	226.0	994.0	9.4	True	TLN	T1RLN2L3X0	t:1:45-l:362.039:3-l:362.039:1
76.6	104.6	1.01	0.004	141	3	507.9	508.0	2732.0	11.4	True	TLN	T1RLN2L3X0	t:1:135-l:362.039:4-l:362.039:1
80.8	106.8	1.01	0.004	51	3	238.1	238.0	1022.0	9.8	True	TLN	T1RLN2L3X0	t:1:45-l:362.039:4-l:362.039:1
62.1	91.1	1.01	0.004	142	3	519.8	520.0	2760.0	11.7	True	TLN	T1RLN2L3X0	t:1:135-l:362.039:5-l:362.039:1
66.4	93.4	1.01	0.004	52	3	250.0	250.0	1050.0	10.1	True	TLN	T1RLN2L3X0	t:1:45-l:362.039:5-l:362.039:1
52.4	81.4	1.02	0.004	143	3	531.7	532.0	2788.0	12.0	True	TLN	T1RLN2L3X0	t:1:135-l:362.039:6-l:362.039:1
56.7	83.7	1.02	0.004	53	3	261.9	262.0	1078.0	10.4	True	TLN	T1RLN2L3X0	t:1:45-l:362.039:6-l:362.039:1
45.5	74.5	1.02	0.004	144	3	543.6	544.0	2816.0	12.2	True	TLN	T1RLN2L3X0	t:1:135-l:362.039:7-l:362.039:1
49.8	76.8	1.02	0.004	54	3	273.8	274.0	1106.0	10.6	True	TLN	T1RLN2L3X0	t:1:45-l:362.039:7-l:362.039:1
40.3	69.3	1.02	0.004	145	3	555.4	556.0	2844.0	12.4	True	TLN	T1RLN2L3X0	t:1:135-l:362.039:8-l:362.039:1
44.6	71.6	1.02	0.004	55	3	285.6	286.0	1134.0	10.8	True	TLN	T1RLN2L3X0	t:1:45-l:362.039:8-l:362.039:1
149.0	176.0	1.01	0.004	139	3	483.9	484.0	2676.0	10.4	True	TLN	T1RLN2L3X1	t:1:135-l:362.038:2-l:362.038:1
153.3	178.3	1.01	0.004	49	3	214.1	214.0	966.0	8.8	True	TLN	T1RLN2L3X1	t:1:45-l:362.038:2-l:362.038:1
100.7	128.7	1.01	0.004	140	3	495.9	496.0	2704.0	11.0	True	TLN	T1RLN2L3X1	t:1:135-l:362.040:3-l:362.040:1
105.0	131.0	1.01	0.004	50	3	226.1	226.0	994.0	9.4	True	TLN	T1RLN2L3X1	t:1:45-l:362.040:3-l:362.040:1
76.6	104.6	1.01	0.004	141	3	507.9	508.0	2732.0	11.4	True	TLN	T1RLN2L3X1	t:1:135-l:362.040:4-l:362.040:1
80.8	106.8	1.01	0.004	51	3	238.1	238.0	1022.0	9.8	True	TLN	T1RLN2L3X1	t:1:45-l:362.040:4-l:362.040:1
62.1	91.1	1.01	0.004	142	3	519.8	520.0	2760.0	11.7	True	TLN	T1RLN2L3X1	t:1:135-l:362.040:5-l:362.040:1
66.4	93.4	1.01	0.004	52	3	250.0	250.0	1050.0	10.1	True	TLN	T1RLN2L3X1	t:1:45-l:362.040:5-l:362.040:1
52.4	81.4	1.02	0.004	143	3	531.7	532.0	2788.0	12.0	True	TLN	T1RLN2L3X1	t:1:135-l:362.040:6-l:362.040:1
56.7	83.7	1.02	0.004	53	3	261.9	262.0	1078.0	10.4	True	TLN	T1RLN2L3X1	t:1:45-l:362.040:6-l:362.040:1
45.5	74.5	1.02	0.004	144	3	543.6	544.0	2816.0	12.2	True	TLN	T1RLN2L3X1	t:1:135-l:362.040:7-l:362.040:1
49.8	76.8	1.02	0.004	54	3	273.8	274.0	1106.0	10.6	True	TLN	T1RLN2L3X1	t:1:45-l:362.040:7-l:362.040:1
40.3	69.3	1.02	0.004	145	3	555.4	556.0	2844.0	12.4	True	TLN	T1RLN2L3X1	t:1:135-l:362.040:8-l:362.040:1
44.6	71.6	1.02	0.004	55	3	285.6	286.0	1134.0	10.8	True	TLN	T1RLN2L3X1	t:1:45-l:362.040:8-l:362.040:1
6.2	32.2	1.25	0.007	364	3	2347.1	2589.0	8381.0	17.3	False	TL	T2RL3	t:1:181-t:181:181-l:724.155:1
7.3	33.3	1.19	0.006	318	3	1949.6	2083.0	7139.0	16.9	False	TL	T2RL3	t:1:181-t:181:135-l:724.155:1
9.4	34.4	1.13	0.005	273	3	1529.7	1588.0	5924.0	16.3	False	TL	T2RL3	t:1:181-t:181:90-l:724.155:1
15.9	39.9	1.06	0.004	228	3	1079.1	1093.0	4709.0	15.3	False	TL	T2RL3	t:1:181-t:181:45-l:724.155:1
292.7	311.7	1.0	0.003	185	3	619.7	620.0	3548.0	10.8	False	TL	T2RL3	t:1:181-t:181:2-l:724.155:1
147.8	167.8	1.01	0.004	187	3	641.7	642.0	3602.0	11.8	True	TL	T2RL3	t:1:181-t:181:4-l:724.155:1
99.6	120.6	1.01	0.004	189	3	663.6	664.0	3656.0	12.4	True	TL	T2RL3	t:1:181-t:181:6-l:724.155:1
75.4	96.4	1.01	0.004	191	3	685.5	686.0	3710.0	12.8	True	TL	T2RL3	t:1:181-t:181:8-l:724.155:1
85.5	108.5	1.02	0.004	22	4	133.4	133.0	453.0	6.6	True	TL	T1RL4	t:1:18-l:50.797:1-l:50.797:1-l:50.797:1
65.2	89.2	1.02	0.004	23	4	142.4	142.0	478.0	7.6	True	TLN	T1RLN2L4X0	t:1:18-l:50.797:2-l:50.797:1-l:50.797:1
58.4	83.4	1.02	0.004	24	4	151.4	151.0	503.0	8.2	True	TLN	T1RLN2L4X0	t:1:18-l:50.797:3-l:50.797:1-l:50.797:1
55.1	80.1	1.02	0.004	25	4	160.4	160.0	528.0	8.6	True	TLN	T1RLN2L4X0	t:1:18-l:50.797:4-l:50.797:1-l:50.797:1
53.0	79.0	1.02	0.004	26	4	169.4	169.0	553.0	8.9	True	TLN	T1RLN2L4X0	t:1:18-l:50.797:5-l:50.797:1-l:50.797:1
51.7	77.7	1.02	0.004	27	4	178.4	178.0	578.0	9.2	True	TLN	T1RLN2L4X0	t:1:18-l:50.797:6-l:50.797:1-l:50.797:1
50.7	76.7	1.02	0.004	28	4	187.3	187.0	603.0	9.4	False	TLN	T1RLN2L4X0	t:1:18-l:50.797:7-l:50.797:1-l:50.797:1
50.0	76.0	1.02	0.004	29	4	196.3	196.0	628.0	9.6	False	TLN	T1RLN2L4X0	t:1:18-l:50.797:8-l:50.797:1-l:50.797:1
44.9	69.9	1.04	0.004	24	4	157.7	157.0	509.0	8.6	True	TLN	T1RLN3L4X0	t:1:18-l:50.797:2-l:50.797:2-l:50.797:1
31.3	58.3	1.06	0.004	26	4	181.6	181.0	565.0	9.8	True	TLN	T1RLN3L4X0	t:1:18-l:50.797:3-l:50.797:3-l:50.797:1
24.6	51.6	1.08	0.004	28	4	205.2	205.0	621.0	10.6	True	TLN	T1RLN3L4X0	t:1:18-l:50.797:4-l:50.797:4-l:50.797:1
20.5	49.5	1.1	0.005	30	4	228.6	229.0	677.0	11.3	True	TLN	T1RLN3L4X0	t:1:18-l:50.797:5-l:50.797:5-l:50.797:1
17.8	46.8	1.12	0.005	32	4	251.6	253.0	733.0	11.8	True	TLN	T1RLN3L4X0	t:1:18-l:50.797:6-l:50.797:6-l:50.797:1
15.9	44.9	1.14	0.005	34	4	274.3	277.0	789.0	12.2	True	TLN	T1RLN3L4X0	t:1:18-l:50.797:7-l:50.797:7-l:50.797:1
14.4	43.4	1.16	0.006	36	4	296.7	301.0	845.0	12.6	True	TLN	T1RLN3L4X0	t:1:18-l:50.797:8-l:50.797:8-l:50.797:1
56.0	80.0	1.03	0.004	23	4	142.6	142.0	478.0	7.6	False	TLN	T1RLN2L4X1	t:1:18-l:64.000:2-l:64.000:1-l:32.000:1
44.3	69.3	1.04	0.004	24	4	155.8	155.0	507.0	8.2	True	TLN	T1RLN2L4X1	t:1:18-l:73.263:3-l:73.263:1-l:24.421:1
37.8	62.8	1.05	0.004	25	4	165.9	165.0	533.0	8.6	True	TLN	T1RLN2L4X1	t:1:18-l:80.636:4-l:80.636:1-l:20.159:1
33.7	59.7	1.06	0.004	26	4	176.0	175.0	559.0	8.9	True	TLN	T1RLN2L4X1	t:1:18-l:86.860:5-l:86.860:1-l:17.372:1
30.7	56.7	1.07	0.004	27	4	187.2	186.0	586.0	9.2	True	TLN	T1RLN2L4X1	t:1:18-l:92.304:6-l:92.304:1-l:15.384:1
28.5	54.5	1.08	0.004	28	4	197.3	196.0	612.0	9.4	True	TLN	T1RLN2L4X1	t:1:18-l:97.174:7-l:97.174:1-l:13.882:1
26.8	52.8	1.09	0.005	29	4	207.3	206.0	638.0	9.6	True	TLN	T1RLN2L4X1	t:1:18-l:101.592:8-l:101.592:1-l:12.699:1
44.9	69.9	1.04	0.004	24	4	157.7	157.0	509.0	8.6	True	TLN	T1RLN3L4X1	t:1:18-l:50.796:2-l:50.796:2-l:50.796:1
31.3	58.3	1.06	0.004	26	4	181.6	181.0	565.0	9.8	True	TLN	T1RLN3L4X1	t:1:18-l:50.796:3-l:50.796:3-l:50.796:1
24.6	51.6	1.08	0.004	28	4	205.2	205.0	621.0	10.6	True	TLN	T1RLN3L4X1	t:1:18-l:50.796:4-l:50.796:4-l:50.796:1
20.5	49.5	1.1	0.005	30	4	228.6	229.0	677.0	11.3	True	TLN	T1RLN3L4X1	t:1:18-l:50.795:5-l:50.795:5-l:50.795:1
17.8	46.8	1.12	0.005	32	4	251.6	253.0	733.0	11.8	True	TLN	T1RLN3L4X1	t:1:18-l:50.796:6-l:50.796:6-l:50.796:1
15.9	44.9	1.14	0.005	34	4	274.3	277.0	789.0	12.2	True	TLN	T1RLN3L4X1	t:1:18-l:50.799:7-l:50.799:7-l:50.799:1
14.4	43.4	1.16	0.006	36	4	296.7	301.0	845.0	12.6	True	TLN	T1RLN3L4X1	t:1:18-l:50.800:8-l:50.800:8-l:50.800:1
63.2	86.2	1.02	0.004	53	4	343.9	344.0	1160.0	11.7	True	TL	T2RL4	t:1:25-t:25:25-l:72.408:1-l:72.408:1
64.1	87.1	1.02	0.004	46	4	288.1	288.0	992.0	11.3	True	TL	T2RL4	t:1:25-t:25:18-l:72.408:1-l:72.408:1
65.8	87.8	1.02	0.004	40	4	240.2	240.0	848.0	10.7	True	TL	T2RL4	t:1:25-t:25:12-l:72.408:1-l:72.408:1
70.6	91.6	1.02	0.004	34	4	192.2	192.0	704.0	9.7	True	TL	T2RL4	t:1:25-t:25:6-l:72.408:1-l:72.408:1
89.9	108.9	1.01	0.004	30	4	160.3	160.0	608.0	8.1	False	TL	T2RL4	t:1:25-t:25:2-l:72.408:1-l:72.408:1
75.4	95.4	1.01	0.004	32	4	176.3	176.0	656.0	9.1	False	TL	T2RL4	t:1:25-t:25:4-l:72.408:1-l:72.408:1
34.3	58.3	1.03	0.004	54	4	358.1	358.0	1190.0	12.7	False	TLN	T2RLN3L4X0	t:1:25-t:25:25-l:72.408:2-l:72.408:1
35.2	59.2	1.03	0.004	47	4	302.3	302.0	1022.0	12.3	False	TLN	T2RLN3L4X0	t:1:25-t:25:18-l:72.408:2-l:72.408:1
36.8	59.8	1.03	0.004	41	4	254.4	254.0	878.0	11.7	False	TLN	T2RLN3L4X0	t:1:25-t:25:12-l:72.408:2-l:72.408:1
41.6	63.6	1.03	0.004	35	4	206.5	206.0	734.0	10.7	False	TLN	T2RLN3L4X0	t:1:25-t:25:6-l:72.408:2-l:72.408:1
60.9	80.9	1.03	0.004	31	4	174.5	174.0	638.0	9.1	True	TLN	T2RLN3L4X0	t:1:25-t:25:2-l:72.408:2-l:72.408:1
46.4	67.4	1.03	0.004	33	4	190.5	190.0	686.0	10.1	False	TLN	T2RLN3L4X0	t:1:25-t:25:4-l:72.408:2-l:72.408:1
24.6	49.6	1.05	0.004	55	4	372.1	372.0	1220.0	13.3	False	TLN	T2RLN3L4X0	t:1:25-t:25:25-l:72.408:3-l:72.408:1
25.5	50.5	1.05	0.004	48	4	316.3	316.0	1052.0	12.8	True	TLN	T2RLN3L4X0	t:1:25-t:25:18-l:72.408:3-l:72.408:1
27.1	51.1	1.04	0.004	42	4	268.4	268.0	908.0	12.3	False	TLN	T2RLN3L4X0	t:1:25-t:25:12-l:72.408:3-l:72.408:1
32.0	55.0	1.04	0.004	36	4	220.5	220.0	764.0	11.3	False	TLN	T2RLN3L4X0	t:1:25-t:25:6-l:72.408:3-l:72.408:1
51.3	72.3	1.04	0.004	32	4	188.5	188.0	668.0	9.7	True	TLN	T2RLN3L4X0	t:1:25-t:25:2-l:72.408:3-l:72.408:1
36.8	58.8	1.04	0.004	34	4	204.5	204.0	716.0	10.7	True	TLN	T2RLN3L4X0	t:1:25-t:25:4-l:72.408:3-l:72.408:1
19.8	44.8	1.06	0.004	56	4	385.9	386.0	1250.0	13.7	False	TLN	T2RLN3L4X0	t:1:25-t:25:25-l:72.408:4-l:72.408:1
20.7	45.7	1.06	0.004	49	4	330.1	330.0	1082.0	13.3	False	TLN	T2RLN3L4X0	t:1:25-t:25:18-l:72.408:4-l:72.408:1
22.3	46.3	1.06	0.004	43	4	282.2	282.0	938.0	12.7	False	TLN	T2RLN3L4X0	t:1:25-t:25:12-l:72.408:4-l:72.408:1
27.1	50.1	1.06	0.004	37	4	234.2	234.0	794.0	11.7	True	TLN	T2RLN3L4X0	t:1:25-t:25:6-l:72.408:4-l:72.408:1
46.4	67.4	1.06	0.004	33	4	202.2	202.0	698.0	10.1	True	TLN	T2RLN3L4X0	t:1:25-t:25:2-l:72.408:4-l:72.408:1
32.0	54.0	1.06	0.004	35	4	218.2	218.0	746.0	11.1	True	TLN	T2RLN3L4X0	t:1:25-t:25:4-l:72.408:4-l:72.408:1
16.9	42.9	1.07	0.004	57	4	399.4	400.0	1280.0	14.1	True	TLN	T2RLN3L4X0	t:1:25-t:25:25-l:72.408:5-l:72.408:1
17.8	43.8	1.07	0.004	50	4	343.6	344.0	1112.0	13.6	True	TLN	T2RLN3L4X0	t:1:25-t:25:18-l:72.408:5-l:72.408:1
19.4	44.4	1.07	0.004	44	4	295.7	296.0	968.0	13.0	True	TLN	T2RLN3L4X0	t:1:25-t:25:12-l:72.408:5-l:72.408:1
24.2	48.2	1.07	0.004	38	4	247.8	248.0	824.0	12.0	True	TLN	T2RLN3L4X0	t:1:25-t:25:6-l:72.408:5-l:72.408:1
